"","alpha","beta[1]","beta[2]","beta[3]","eta[1]","eta[2]","eta[3]","eta[4]","eta[5]","eta[6]","eta[7]","eta[8]","eta[9]","sigma","method","metrics"
"1","9.0173168308647","34.1284246572756","57.097080022243","6.03344223264479","26.5103574609964","28.8474269264455","26.6847297995997","21.3720576850481","26.4133585652565","26.4952560770801","26.8855009819253","26.4269065782776","26.5280032439829","0.00120698327344266","iNim-RW","mean"
"2","-0.211217046400142","14.1610705891954","21.9801074002657","5.58058744783305","19.2691624280266","28.7471836148073","17.6374720849248","27.3961344733155","18.239177129467","19.1894948134157","18.2278762745222","19.625105186094","19.5177905978195","0.000254185216674872","MCMC","mean"
"3","3.78450296160292","42.9731136022385","77.1366954255825","6.01832673822916","25.3285520775965","29.8396083684774","25.3160999836761","18.1097791316159","27.5603502887271","25.7830629064581","23.6476219020893","26.6311813682817","24.1884120609951","0.00154302732338321","iNim2-RW","mean"
"4","6.09581448709227","3.23383580895721","9.9087706812789","0.24572186583639","8.61725238246748","4.79528908090796","8.29919583070804","5.19368638761945","8.48745752523367","8.45531034431638","8.45223182289901","8.65792301389397","8.3092624795827","0.00019765257207248","iNim-RW","sd"
"5","3.17007583130312","22.6341599999323","25.1221688182628","0.789512047756176","7.28628153050895","6.92663622240288","7.85742089631496","7.16164673095753","7.5020945860345","7.39535854188033","7.62468886385593","7.31060778259407","7.26226414217471","0.000122316469129395","MCMC","sd"
"6","23.8966639890539","11.1270958342128","15.298940255106","0.847579535575092","9.43204838205414","4.02675117626716","8.35004147125805","4.42326733947346","8.27833873096902","7.28267150412981","7.55394991521932","9.02265024450336","6.47509793342851","0.000446674779741183","iNim2-RW","sd"
